feature1;feature2;type
7.8095165374902145;4.124324088801588;-1
-0.03591736001146395;2.415831518590565;1
-1.1697328074251379;1.8843238520948928;1
9.346238161612268;3.6888535109466902;-1
6.2011471074010025;3.1465111136506763;-1
-2.7306750368067494;4.341409829303096;1
7.265430921659122;3.5322082005315734;-1
7.427494079424366;4.169547891428893;-1
-0.36300052145554185;3.627122028631462;1
6.32446475903962;5.263648154851032;-1
8.657337470225235;5.647868022492707;-1
8.377818469419713;3.8734822991246385;-1
10.918531027084398;3.89263994256604;-1
-2.077151225458881;2.3358826037512888;1
11.877910983165016;5.510012372465459;-1
6.893357602022763;4.775534406630448;-1
-0.3721088343056885;3.8701647350996815;1
7.4037678815989185;5.367217841337066;-1
9.231517643530637;4.24797176622412;-1
-1.0047162444201998;2.512047400202002;1
6.407260684708827;5.0591530031344965;-1
-1.2873324792897796;1.3350916828460189;1
-2.581858815975963;0.587660308057798;1
7.60664344828964;7.4569475070282865;-1
6.589373028730424;4.165685292440747;-1
7.423633826497676;7.343636069406425;-1
9.209153142161448;6.3923520561554765;-1
9.068202300311071;6.1928960463853775;-1
-1.340982193292159;2.2000892030579853;1
7.412110648701228;6.555609028662742;-1
-0.2411115507242383;-0.6504821262998397;1
-0.8396365037871757;5.857178786301285;1
7.609494715706158;5.466521162572817;-1
-0.8851165169719553;1.8984911703790048;1
8.059928308142792;7.687163814710482;-1
9.535390840189542;7.2383080409190175;-1
-1.163467289330914;2.4446768095697107;1
-0.10436014700548812;1.4401210138321925;1
-0.6645733615677618;4.991216326206891;1
6.925350797937957;6.529755073650759;-1
-2.144343298749064;3.8399853270008766;1
-1.9556558939777715;3.6082603374588103;1
1.5391757269774513;2.4728445344288703;1
10.283464623485775;2.8072385148090566;-1
-0.4916406061093037;0.1274413241792578;1
-1.1980918833589165;-0.5248493059719186;1
-2.504190006654872;3.207232729261467;1
8.528213034132964;2.844762933535635;-1
-1.067471799210891;2.1808122183659018;1
-2.790694006968232;3.121962564692561;1
8.521203796470035;6.665648405249919;-1
8.16476311329925;7.668894564237095;-1
5.166133742052446;6.286406574427816;-1
0.1856946691506796;5.162371841538562;1
-0.8129493828536898;2.7892152456606154;1
-1.5901807184584036;1.9536846378005135;1
7.344473040828247;8.044789274033931;-1
1.1718981860278956;1.4506174171835573;1
-4.316239641107045;3.2037513310295527;1
-0.4257728902863276;1.9126329141367435;1
-1.7891821617851582;-1.3123756539103608;1
-0.025183964966055017;2.6006009188613244;1
7.841868452786713;6.205833597418111;-1
-1.3874597562240512;2.279096570855601;1
6.7960387149075805;7.132713665072753;-1
0.3044831082595925;3.5811897899722624;1
-0.8630996628543695;1.203201364381577;1
7.4301689870438565;6.1521018641919145;-1
-1.6126402607469277;4.043730936325165;1
-3.250351242353207;5.438654483351437;1
-1.0042990812741934;3.2938901142591126;1
7.828589514538544;4.074203722953087;-1
-0.43899300504056255;1.7520937752653734;1
-2.3408070318883296;2.29023623942618;1
7.268169590049143;4.8887296865642975;-1
7.500742125821175;5.343633303377417;-1
-3.2845011077558524;2.561337978993083;1
1.9632024221573312;3.0142526274318997;1
-2.3374147315964438;2.8399228270789267;1
0.6402016048042127;0.6243871068755344;1
-0.1145707714819888;1.6830031446684606;1
7.205674993096205;6.099826961359935;-1
7.679528039982841;5.1604391027768255;-1
9.192981300972017;3.5066537857866367;-1
5.4292875429394805;3.9387437169330712;-1
-1.8788545771678444;0.3448241722508976;1
0.8592427596159462;3.560498109968984;1
2.8531758000321723;2.089573701629414;1
-0.3239042735372622;2.003002776351737;1
-3.6070149024693374;0.2092964757704756;1
-0.10558217194870634;0.6548973432103584;1
-2.641343421174632;1.1912551251043308;1
10.610862798550208;4.523734915987198;-1
-0.07422654427591023;1.8770594399834104;1
-2.156895406419415;4.648421270932305;1
8.897060973104365;5.90563900879186;-1
7.948678254359707;5.296027083319053;-1
-0.5456384478261613;3.160764896303692;1
7.994589359696272;5.183022695370512;-1
9.909703108313677;3.401968090670304;-1
-1.4299740613986052;0.4541882969626596;1
-0.6722070027332789;2.8082555858475953;1
-3.219752492966295;2.0884895528578795;1
7.492474440858574;6.304979282669102;-1
-2.1340352760808483;4.586820631460565;1
8.114887140492693;5.889197807110737;-1
8.134284473843504;2.142680529786711;-1
6.954946841146537;5.029566560602602;-1
0.2721793073405947;1.4017011070389742;1
-0.4137860849712765;4.799786638269498;1
-2.1048801783657223;3.835192278363491;1
8.960008871234908;3.5234096909311967;-1
7.9237370141560595;7.4870842230775265;-1
7.8597439621179035;4.988477162017729;-1
-1.575654852949318;2.7630582399155186;1
-2.5898145900441056;2.731850787007971;1
7.260841776401795;5.725974269688412;-1
6.122440181807834;6.653378265900312;-1
-0.895960032911244;1.3620845213146948;1
-3.9480826182018873;3.795548570110759;1
-1.7613650422219174;2.6512355530753604;1
10.455900158719608;8.103153680723604;-1
10.29305884406855;5.891759006219232;-1
7.369177012163331;6.927951683791399;-1
-1.5342485434914097;3.1810700130308014;1
10.510965393361948;3.2242971452295066;-1
4.544340469273056;7.571984208126691;-1
7.473568076000757;5.821149615732871;-1
7.169448003693097;5.493851758066441;-1
0.28241728308192426;1.7393444391342223;1
-0.1090207614296611;3.289881022477717;1
2.237088801124772;2.2205830763644245;1
-2.275241451296272;0.5817044006478;1
-0.24750434891660456;1.4527749327646031;1
9.111164710913618;5.2541379195374045;-1
8.94421623516131;3.802096606055629;-1
-1.7956366004029447;2.8122031656610025;1
2.4589568706334903;3.3965743618020614;1
2.338778735262152;3.1353430941318465;1
7.5227905683004925;6.1741791144385525;-1
9.109394635838173;3.6460065562267214;-1
8.030178748158532;4.796180698439854;-1
7.4026430088027935;5.064922963214396;-1
7.492082505867933;7.565692176643232;-1
9.253539683759591;7.44442543656544;-1
7.756183217830774;5.787211194714741;-1
-1.2759459684475327;2.069194893892719;1
-1.5895546842654014;4.571312842093697;1
7.172926733225647;5.840746953572639;-1
-3.370280078306379;0.6972165107447075;1
-1.1305911188407405;2.171724637300392;1
0.5161504713275795;0.9845677380944048;1
8.033250373863979;4.4563478018143465;-1
9.655758653206023;6.432302175600183;-1
8.814279755966908;3.8776763682402877;-1
10.114908848945383;5.684678739653022;-1
7.6657578295498405;3.434119598314748;-1
7.1139688136996595;4.116787556602345;-1
0.5222357277209342;0.8018375464175846;1
-2.465037297838338;2.8376134642608157;1
1.0642149693261622;2.879050422369895;1
8.194204506630449;6.216934125358758;-1
9.07816439150361;5.915168391215629;-1
0.5617355111429203;1.9249011152700608;1
6.8548917923432855;8.20507156799647;-1
-1.2576241788884561;2.179042872840377;1
-1.348741796285981;2.0724345857123314;1
8.748707189437347;4.812034990120295;-1
-0.2260980568843093;4.9430766767940515;1
-0.4242133269434286;3.532406387807489;1
-1.1177750124651478;-0.7865155507360829;1
-0.28069183318959;1.2856476214022483;1
1.554258607912543;3.767010151336253;1
7.562836860277502;5.298794332159355;-1
7.991960139636028;4.8066999784223565;-1
7.930288447866169;6.666373125944309;-1
-0.5159639759566399;1.4124801151086386;1
7.292131945331207;2.4635699258326254;-1
-2.0666934249465982;4.005247147510608;1
-2.1966504093934303;4.51115535911237;1
-0.40741128273979055;1.7633173587427375;1
8.905815221554661;5.960224053661436;-1
2.3359987678733005;3.1130741373266466;1
-0.3847950206555736;3.800197880569424;1
-3.3589459376182687;1.75408088412032;1
1.2805585263080228;2.2736723580721194;1
6.64281954766493;2.617351237616049;-1
8.253573891060308;5.3966131611454;-1
-0.5831832336276388;1.7589476130111308;1
7.312401328580937;6.484295751649954;-1
7.409822009374803;7.258174154538167;-1
-0.14640209826425865;3.6058218052608013;1
10.752041708229237;5.973986082610987;-1
-1.1548108241860586;3.2941033292262722;1
6.588473042725138;6.6611260486003445;-1
-0.10864912016540673;-1.0456711103761922;1
9.979087726120152;9.609527945942368;-1
-2.128539094921706;0.2165301513676696;1
7.2046099686701295;8.57581907096638;-1
-1.630308123167874;2.8160705892278286;1
5.684729470812662;4.054123843031459;-1
-0.5066753341051289;2.9713276335306937;1
4.604724773477171;6.512190978313606;-1
9.10141266224465;6.4711655222725;-1
-1.7648774603719801;5.025342253849495;1
-0.4111537065839557;5.981586501829662;1
1.9087546719172823;4.351409747136632;1
10.550275859345524;6.983670775259613;-1
7.2297174160924325;7.370078108932674;-1
-0.9440622722404156;1.3374121292537575;1
0.1877717734726494;3.891016914321078;1
8.693840850601175;7.555911940104778;-1
8.292164745463849;7.661900457410108;-1
-2.3217069325900908;3.2642643404318017;1
5.8212113393947496;5.355808068554697;-1
-1.8431057959581447;0.10525112977791327;1
7.026467694977748;5.913233260191226;-1
-1.7093463888144005;1.7758765792832816;1
5.905799790748613;3.6446163161398464;-1
-2.2468174685347586;3.360621397780289;1
9.235640164138957;4.3989574789802095;-1
5.374201928368121;4.387441084024544;-1
7.902100772189332;7.7507101029854715;-1
8.785367389398509;4.5532511628484205;-1
-0.6580402101894723;2.1539485735396178;1
6.527136790712633;4.745256237626216;-1
-0.5821256758530127;0.43123728514045867;1
-0.09380198153776977;1.754203749350056;1
7.488851835235661;7.6289787562471165;-1
7.868845897944884;7.218121498771674;-1
7.2312757746415635;2.65337498440349;-1
9.230547485305312;5.760960686915348;-1
-1.8474423856558824;3.291815023441049;1
6.851718920336621;6.2179311829143975;-1
7.33389682742713;3.729996203426056;-1
10.056754783083072;4.670634501229888;-1
7.74071177554038;6.356219867825399;-1
-3.4045172949943434;5.56096044343194;1
8.157807547707826;5.8358537553620025;-1
-1.527387330579384;-1.0163795367489277;1
2.6918805865185838;2.8715668188140864;1
7.245332844648877;5.078941331204588;-1
-1.7366194784351658;2.52800740823488;1
-0.9049150373159368;2.8762217953379654;1
0.023544324201262512;2.068948902742517;1
8.710724531735936;5.062814125103186;-1
-1.1929220876162743;3.3635741616433545;1
7.855720396052142;6.128192903120096;-1
-1.063964634523517;3.614391889768736;1
-1.22008218963457;1.1413661996083708;1
6.183077304311722;5.1174888908256015;-1
8.887584333838412;4.621304947360551;-1
8.824075649786721;5.494645032590329;-1
8.038195970062345;4.854161747381697;-1
0.3913208878318557;3.1008164281022843;1
0.08369493068259093;2.760583361074226;1
8.3975700906319;5.945135326909005;-1
5.996304722145212;4.743991235632729;-1
7.617366772513027;5.707412430096443;-1
8.539871192519293;4.8676799501605705;-1
7.5520996093020845;2.917383104474305;-1
0.13831247676534095;3.7506772948763194;1
-1.7470556601603688;0.9160500999033798;1
12.142748531840965;4.231926279754103;-1
-0.14548966413226094;3.126986998872228;1
7.5602843343801185;4.8934982332620285;-1
8.400231146218491;2.193865927856685;-1
1.631711760536458;2.0788703283574077;1
6.6411705685378974;3.796468034627879;-1
-3.753767359583574;4.387757502476823;1
7.3107871316068;4.836618977380561;-1
1.7409883069836516;2.1381121393399494;1
9.433754675560461;5.075325835785714;-1
8.569130888177822;7.81751218186179;-1
12.025162832934624;7.306062923914117;-1
-0.055563842544687166;3.396264098371013;1
1.4509289418259206;2.2372944862941173;1
7.847847075896129;6.2306980297311165;-1
4.693544988391456;5.5611744282948585;-1
7.19951174199394;3.64247942894432;-1
0.1988549309557378;2.8512335141696816;1
9.077272204719335;3.413924879850884;-1
-0.6215933577307363;4.087522160829215;1
7.073153160442848;5.86046023452933;-1
9.469209579052759;4.184426740837666;-1
-2.167867339824279;2.9672475624980383;1
-0.19496720554547955;1.7555197066283612;1
7.9698011181663455;7.497628038414691;-1
-1.3651112283444076;4.071618485117437;1
4.220536374515233;4.479349983851066;-1
4.1965370384813765;5.711635310014508;-1
-1.1780922712087791;2.1088315582513317;1
-1.5307841946498204;0.7034520440942981;1
